,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
36254,2023-10-17 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento e improvimento do Pedido de Reconsideração, mantendo-se incólume a decisão já proferida por esta Corte através do Acórdão nº 002/2023 – TC.",111259,37311,37311.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36255,2023-10-19 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, em consonância parcial com as sugestões do corpo técnico da Diretoria de Administração Direta - divergindo desde quanto a extensão dos efeitos da prescrição sob a pretensão ressarcitória - e em concordância total com o entendimento do Ministério Público de Contas, com a suspeição do Conselheiro Renato Costa Dias e impedimento do Conselheiro Carlos Thompson Costa Fernandes, nos termos do voto proferido pelo Conselheiro Relator, julgar: 

a) pelo reconhecimento da PRESCRIÇÃO QUINQUENAL, tendo em vista a superveniência da hipótese prevista no artigo 111 da Lei Complementar Estadual nº 464/2012, cumulado com o artigo 434, caput e parágrafo único do RITCE/RN, a inviabilizar no presente processo na seara de controle o exercício da pretensão punitiva e ressarcitória; 

b) pelo arquivamento dos presentes autos, ante as prescrições reconhecidas no presente caso; 

c) e, por fim, pelo envio de cópia dos autos ao Ministério Público Estadual, para conhecimento e atuação no âmbito de sua competência.",111260,37310,37310.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36256,2023-10-31 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar: 
a)	pela DENEGAÇÃO do registro do ato concessivo de aposentadoria em foco, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1166/2020-TC).
b)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN, senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa. 
c)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 
d)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação do voto.
e)	Por fim, esclareça-se ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas no voto.
",111261,37231,37231.0,2023,"multas=[NERMulta(descricao_multa='MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN, senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa.')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação do voto.')] recomendacoes=[]"
36257,2023-11-22 00:00:00.000,"Vistos, relatados e discutidos estes autos,  em consonância parcial com o Ministério Público de Contas,  ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar  no sentido de:
1)	conhecer do recurso interposto por Alzira de Medeiros Leal;
2)	não conhecer do incidente de nulidade de citação aduzido por Luiz Lopes Varella Neto;
3)	reconhecer, ex officio, por ser matéria de ordem pública, a ausência de citação válida da empresa ENGENORT – Empresa de Construção Geral do Nordeste – LTDA., com a consequente declaração de nulidade do Acórdão nesse aspecto, bem assim considerar prescrita a pretensão punitiva e ressarcitória com relação à referida empresa, nos termos da Lei n.º 9.873/1999, aplicada no presente processo por analogia;
4)	acolher, em parte, a prejudicial de mérito suscitada pelo Parquet de Contas e, com resolução do mérito, declarar a prescrição quinquenal da pretensão punitiva, nos termos da Lei n.º 9.873/1999, com relação à Alzira de Medeiros Leal, dando-se provimento ao seu recurso, ainda que por fundamento diverso;
5)	determinar a imediata remessa de cópia do Acórdão ora proferido ao Ministério Público Comum Estadual, independentemente do trânsito em julgado da decisão colegiada, nos termos do art. 75, § 3º, da LCE nº 464/2012, cientificando o Parquet Estadual de que a íntegra do processo está disponível para consulta no site do Tribunal;
6)	salientar à Diretoria de Atos e Execuções (DAE) que não se deve proceder a qualquer intimação postal ou pessoal dos gestores responsáveis, haja vista não se fazer presente qualquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012;
7)	com o trânsito em julgado, sigam os autos à DE – Diretoria de Expediente para redistribuição à relatoria originária com vistas à fase executiva, esta exclusivamente em relação à parte Glicemar Pereira Sátiro.
",111262,37314,37314.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36258,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pela DENEGAÇÃO do registro do ato concessivo de aposentadoria em foco, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1435/2020-TC).
b)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa. 
c)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 
d)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto.
e)	Por fim, esclareça-se ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas no voto.",111263,37228,37228.0,2023,"multas=[NERMulta(descricao_multa='MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN, senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa.')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto.')] recomendacoes=[]"
36259,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, divergindo parcialmente da DAP e do MPC – que sugeriram o registro do ato com fundamento diverso –, e em cumprimento aos comandos do Supremo Tribunal Federal em sede do referido Tema 445 de Repercussão Geral, acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO tácito do ato concessivo da pensão em apreço;
b)	após o trânsito em julgado, ao Arquivo Geral. ",111264,37298,37298.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36260,2023-11-07 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar: 
a.	Pela irregularidade da matéria, conforme o artigo 75, II, da Lei Complementar Estadual nº 464/2012;
b.	 Pela aplicação de multa no valor de R$ 1.100,00 (mil e cem reais) ao Sr. Getúlio Marques Ferreira, gestor da Secretaria de Estado da Educação, do Esporte e do Lazer à época, pelo atraso de 01 dia quanto ao envio dos anexos bimestrais relativos ao 6º bimestre de 2018, na forma do art. 13 e 33, I, “a” da Resolução nº 011/2016 – TCE c/c art. 75, II e 107, inciso II, “f”, da Lei Complementar Estadual nº 464/2012.
Por conseguinte, que as irregularidades aqui verificadas não configuram ato doloso de improbidade administrativa, nos termos do art. 1º, inciso I, alínea “g”, da Lei Complementar Federal nº 64/1990, tratando-se, inclusive, de entendimento sumulado por este Tribunal de Contas (Súmula nº 29-TCE).
Por fim, transcorrido o prazo legal sem a interposição de recurso em face da presente Decisão, deverá a Diretoria de Atos e Execuções – DAE desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, da Lei Complementar Estadual n.º 464/2012.
",111266,37176,37176.0,2023,"multas=[NERMulta(descricao_multa='multa no valor de R$ 1.100,00 (mil e cem reais) ao Sr. Getúlio Marques Ferreira, gestor da Secretaria de Estado da Educação, do Esporte e do Lazer à época, pelo atraso de 01 dia quanto ao envio dos anexos bimestrais relativos ao 6º bimestre de 2018, na forma do art. 13 e 33, I, “a” da Resolução nº 011/2016 – TCE c/c art. 75, II e 107, inciso II, “f”, da Lei Complementar Estadual nº 464/2012.')] ressarcimentos=[] obrigacoes=[] recomendacoes=[]"
36261,2023-11-09 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, considerando integralmente ao posicionamento do MPJTC, julgar pelo conhecimento e improvimento do Pedido de Reconsideração, mantendo-se incólume a decisão já proferida por esta Corte através do Acórdão nº 22/2022 – TC.",111268,37317,37317.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36262,2023-11-09 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o entendimento do Corpo Técnico da DAP e discordando do Ministério Público de Contas quanto à incidência do Tema 445-STF nos presentes autos, com fulcro nos fundamentos fáticos e jurídicos dantes explanados e acolhendo integralmente o voto do Conselheiro Relator, julgar: 
a)	Pela DENEGAÇÃO do ato concessivo de pensão por morte sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, em virtude de uma irregularidade na composição do benefício previdenciário;
b)Pela INTIMAÇÃO do Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte – IPERN, no seu atual gestor, no uso de suas atribuições, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental; 
c)Pela DETERMINAÇÃO ao órgão previdenciário estadual, após o trânsito em julgado, no prazo de 60 (sessenta) dias, para que regularize a situação noticiada nos autos, corrigindo o valor do benefício, de acordo com a Lei Complementar nº 698/2022, sob pena de sanção pecuniária prevista no artigo 107, inciso II, alínea `f`, da Lei Complementar Estadual nº 464/2012, observando-se ainda que o critério de reajuste do benefício previdenciário deverá ser feito com base na paridade, nos termos do artigo 7º, da Emenda Constitucional nº 41/2003. 
",111269,37318,37318.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='DETERMINAÇÃO ao órgão previdenciário estadual, após o trânsito em julgado, no prazo de 60 (sessenta) dias, para que regularize a situação noticiada nos autos, corrigindo o valor do benefício, de acordo com a Lei Complementar nº 698/2022, sob pena de sanção pecuniária prevista no artigo 107, inciso II, alínea `f`, da Lei Complementar Estadual nº 464/2012, observando-se ainda que o critério de reajuste do benefício previdenciário deverá ser feito com base na paridade, nos termos do artigo 7º, da Emenda Constitucional nº 41/2003.')] recomendacoes=[]"
36263,2023-11-23 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, em consonância com o Ministério Público de Contas, julgar pelo CONHECIMENTO do Pedido de Reexame, e, quanto ao mérito, por seu DESPROVIMENTO, mantendo-se incólume a Decisão n.º 48/2020-TC (Ev. 08), que concluiu pela emissão de Parecer Prévio Desfavorável à Aprovação das Contas por ele apresentadas, na qualidade de Chefe do Poder Executivo do Município de Riacho de Santana/RN, relativas ao exercício de 2012.
",111273,37321,37321.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36264,2023-10-19 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar por reconhecer a ausência de pressupostos de constituição e desenvolvimento válido e regular deste processo, com o consequente ARQUIVAMENTO dos autos, sem julgamento de mérito, com base no que dispõe o artigo 71 da Lei Complementar Estadual nº 464/2012.",111274,37325,37325.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36265,2023-10-19 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato de Admissão, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III e 95, inc. I da Lei Complementar nº 464/2012.",111275,37326,37326.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36266,2023-10-19 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato de Admissão, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III e 95, inc. I da Lei Complementar nº 464/2012.",111276,37327,37327.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36267,2023-10-19 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato de Admissão, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III e 95, inc. I da Lei Complementar nº 464/2012.",111277,37329,37329.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36268,2023-10-19 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato de Admissão, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III e 95, inc. I da Lei Complementar nº 464/2012.",111278,37328,37328.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36269,2023-11-28 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo a informação de auditoria e o parecer ministerial e concordando integralmente o voto da Conselheira Relatora, julgar pelo registro do ato de aposentadoria nos termos do art. 71 III da Constituição da República c/c art. 95 I da LC nº 464/2012.
Finalmente, por ampla divulgação do que for decidido pelo colegiado em atenção à efetividade do direito fundamental individual de acesso à informação (art. 5º XXXIII da Lei Política vigente).",111282,37332,37332.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36270,2023-10-19 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pela Conselheira Relatora, julgar pelo conhecimento e improvimento do pedido de reconsideração interposto por Fernando Antônio Bezerra de Medeiros, mantendo-se o Acórdão de nº 328/2019-TC (evento 15) em todos os seus termos, por seus próprios fundamentos.
Por fim, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal ao responsável, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012.",111286,37337,37337.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36271,2023-10-19 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pela Conselheira Relatora, julgar no sentido de reconhecer a caracterização da prescrição da ação punitiva quanto às falhas apontadas nos autos, nos termos do art. 111, parágrafo único, da Lei Complementar Estadual nº 464/2012, razão pela qual determino o arquivamento do caderno processual.

Por conseguinte, pela não aplicação de parte do disposto no art. 116 da Lei Complementar Estadual nº 464/2012, no que toca a questão da não incidência da prescrição na atuação fiscalizadora do TCE/RN para a verificação da ocorrência de dano ao erário.

Remetam-se cópias integrais deste caderno processual ao Ministério Público Estadual para conhecimento e adoção das medidas que entender cabíveis.

Por fim, a Diretoria de Atos e Execuções (DAE) não deve efetivar qualquer comunicação processual postal aos responsáveis, sendo necessária apenas a publicação do Acórdão no Diário Oficial do TCE/RN, porquanto não se faz presente qualquer das situações do art. 47, parágrafo único, da LCE nº 464/2012.",111287,37338,37338.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36272,2023-11-09 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo reconhecimento do prejuízo do exame do presente processo de admissão, com o o consequente arquivamento do feito, em razão do desligamento da interessada do quadro de servidores da Prefeitura Municipal de Vera Cruz/RN, nos moldes do art. 312, § 4º, do Regimento Interno.
",111288,37344,37344.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36273,2023-10-19 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento e improvimento dos Embargos de Declaração, mantendo-se incólumes as decisões proferidas por esta Corte através dos Acórdãos nº 696/2010 – TC e nº 358/2017 – TC.",111289,37350,37350.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36274,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111295,37334,37334.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36275,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111296,37346,37346.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36276,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111297,37345,37345.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36277,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111298,37341,37341.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36278,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111299,37340,37340.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36279,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111300,37336,37336.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36280,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111301,37353,37353.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36281,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111302,37351,37351.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36282,2023-11-16 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o Corpo Técnico da DAP e o Ministério Público de Contas, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",111304,37352,37352.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36283,2023-10-17 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela improcedência total do Pedido de Revisão, nos termos do artigo 123, da Lei Complementar Estadual n.º 464/12, e do artigo 386, do Regimento Interno desta Corte. 
Após o trânsito em julgado, cumpra-se nos termos da legislação de regência.
",111306,37118,37118.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36284,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de pensão, com a anotação da respectiva despesa.
",111317,37304,37304.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36285,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de pensão, com a anotação da respectiva despesa.
",111318,37306,37306.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36286,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato, com o posterior arquivamento do processo.",111319,37226,37226.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36287,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro tácito do ato de pensão, com a anotação da respectiva despesa.",111320,37277,37277.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
36288,2023-10-26 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo registro do ato de pensão por morte, com a anotação da despesa respectiva, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012.",111321,37222,37222.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
